Area,2013,2014,2015,2016,2017
E01020235,0.508982036,0.526627219,0.517241379,0.571428571,0.265306122
E01020236,0.981707317,0.993421053,1,0.971631206,0.9609375
E01020237,0.986175115,1,0.995215311,0.966019417,0.95959596
E01020238,0.710982659,0.769230769,0.986842105,0.486666667,0.443661972
E01020239,0.680981595,0.71875,0.964285714,0.5,0.517730496
E01020240,0.94972067,0.914285714,0.931428571,0.97005988,0.726190476
E01020241,0.990654206,0.957142857,0.970588235,0.994974874,0.81865285
E01020242,0.984293194,0.907079646,0.906574394,0.961038961,0.832817337
E01020243,0.991869919,0.958333333,0.93442623,0.975206612,0.949152542
E01020244,0.984210526,0.96,0.970760234,0.965909091,0.680473373
E01020245,0.914110429,0.852348993,0.888157895,0.906040268,0.602484472
E01020246,0.948529412,0.969465649,0.939393939,0.945736434,0.959677419
E01020247,0.90776699,0.888324873,0.934343434,0.941441441,0.965065502
E01020248,0.928571429,0.941935484,0.926829268,0.870588235,0.947368421
E01020249,0.832,0.881355932,0.958677686,0.967479675,0.992248062
E01020250,0.989847716,0.968911917,0.985074627,1,0.984293194
E01020251,0.909090909,0.946341463,0.970873786,0.978723404,0.973684211
E01020252,0.989417989,0.974489796,1,0.961538462,0.973799127
E01020253,0.973684211,0.982817869,0.992932862,0.981949458,0.968379447
E01020254,0.965665236,0.960869565,0.981481481,0.982300885,0.97826087
E01020255,0.945205479,0.953488372,0.96713615,0.989361702,0.983333333
E01020256,0.962162162,0.930851064,0.987878788,0.964497041,0.93814433
E01020257,0.977777778,0.982954545,0.994350282,1,0.993865031
E01020258,0.986486486,0.976525822,0.985365854,1,0.981308411
E01020259,0.983193277,0.992125984,0.990909091,0.98989899,0.968085106
E01020260,0.954545455,0.93495935,0.983333333,0.983193277,0.983606557
E01020261,0.954887218,0.968,0.99137931,0.990825688,1
E01020262,0.75862069,0.911764706,0.87,0.87962963,0.915254237
E01020263,0.581081081,0.986013986,0.986842105,0.993548387,1
E01020264,0.640625,0.664233577,0.901515152,0.897810219,0.878571429
E01020265,0.539215686,0.504672897,0.893518519,0.901345291,0.906542056
E01020266,0.552631579,0.576719577,0.875,0.87254902,0.871134021
E01020267,0.613095238,0.596385542,0.901234568,0.886666667,0.886363636
E01020268,0.581632653,0.537037037,0.943548387,0.910447761,0.892857143
E01020269,0.623762376,0.628865979,0.9375,0.987654321,0.9625
E01020270,0.561403509,0.597345133,0.795744681,0.8125,0.808
E01020271,0.776923077,0.76284585,0.871369295,0.894514768,0.870689655
E01020272,0.830379747,0.822622108,0.881235154,0.889156627,0.876847291
E01020273,0.970588235,0.994897959,0.989847716,0.99047619,0.976303318
E01020274,0.877697842,0.971014493,0.985915493,0.976744186,0.984
E01020275,0.606299213,0.629032258,0.639705882,0.68503937,0.661016949
E01020276,0.460732984,0.462765957,0.5,0.64021164,0.649717514
E01020277,0.510810811,0.540616246,0.553805774,0.62628866,0.739018088
E01020278,0.729257642,0.714876033,0.685950413,0.701244813,0.730593607
E01020279,0.594736842,0.59478673,0.599088838,0.6825054,0.759109312
E01020280,0.363636364,0.384341637,0.308474576,0.481228669,0.713207547
E01020281,0.4375,0.455645161,0.355555556,0.42804428,0.569767442
E01020282,0.554285714,0.527173913,0.175257732,0.237623762,0.676056338
E01020283,0.228915663,0.24025974,0.408536585,0.54368932,0.604347826
E01020284,0.194202899,0.192307692,0.305714286,0.573770492,0.661246612
E01020285,0.134453782,0.152941176,0.313609467,0.633237822,0.7
E01020286,0.730569948,1,1,1,1
E01020287,0.680672269,0.984251969,1,0.993243243,0.994565217
E01020288,0.6,0.6,0.553488372,0.532019704,0.530612245
E01020289,0.6,1,0.834645669,0.798449612,0.793650794
E01020290,0.638743455,1,0.994949495,0.994845361,1
E01020291,0.657458564,0.95480226,0.949438202,0.946428571,0.936416185
E01020292,0.761061947,0.731092437,0.737226277,0.795918367,0.769784173
E01020293,0.581395349,0.980392157,0.989051095,0.980694981,0.964285714
E01020294,0.632587859,0.987654321,0.967455621,0.988130564,0.982808023
E01020295,0.725,0.700534759,0.708994709,0.718592965,0.679245283
E01020296,0.752808989,0.75,0.753424658,0.801242236,0.825
E01020297,0.518518519,0.495145631,0.491071429,0.69047619,0.714285714
E01020298,0.612149533,0.601731602,0.514767932,0.668085106,0.726457399
E01020299,0.48125,0.506410256,0.555555556,0.77124183,0.739130435
E01020300,0.566878981,0.598684211,0.322147651,0.342465753,0.697841727
E01020301,0.850393701,0.961206897,0.950672646,0.943661972,0.960869565
E01020302,0.516304348,0.994219653,0.939759036,0.976470588,0.98816568
E01020303,0.581818182,0.75974026,0.993902439,0.994285714,0.982352941
E01020304,0.963133641,0.97309417,0.982300885,0.982978723,0.978632479
E01020305,0.905982906,0.952,0.975806452,0.967213115,0.939130435
E01020306,1,0.98,0.984848485,0.989949749,0.979591837
E01020307,0.954098361,0.971830986,0.986013986,0.982078853,0.975609756
E01020308,0.820652174,0.859296482,0.994764398,0.989690722,0.695652174
E01020309,0.67027027,0.946745562,0.892473118,0.861878453,0.854166667
E01020310,0.456375839,0.483443709,0.489655172,0.639240506,0.701863354
E01020311,0.958677686,0.987704918,0.996062992,0.988847584,1
E01020312,0.424657534,1,0.976923077,0.980263158,1
E01020313,0.612244898,1,1,0.990338164,0.995145631
E01020314,0.979591837,1,1,1,1
E01020315,0.627329193,0.974683544,0.965317919,0.976744186,0.994011976
E01020316,0.739130435,0.931677019,0.949044586,0.993975904,0.982248521
E01020317,0.637168142,0.751937984,0.776859504,0.783783784,0.983606557
E01020318,1,1,0.980645161,1,1
E01020319,0.777777778,0.992753623,0.993150685,1,0.993865031
E01020320,0.922222222,0.910614525,1,0.994047619,0.989417989
E01020321,0.955390335,0.996415771,0.988970588,0.996226415,1
E01020322,0.992727273,1,1,1,0.997578692
E01020323,0.722826087,0.994623656,0.979487179,0.989189189,0.989361702
E01020324,0.552631579,1,0.910958904,0.927631579,0.929577465
E01020325,0.715789474,0.990147783,1,0.994818653,0.717391304
E01020326,0.486792453,0.525896414,1,1,0.996815287
E01020327,0.992248062,0.996031746,0.996226415,1,1
E01020328,0.990498812,0.993227991,0.993303571,0.991011236,0.995525727
E01020329,0.98255814,1,1,1,0.994285714
E01020330,0.992753623,0.996323529,0.996226415,0.996168582,1
E01020331,0.595121951,0.989473684,0.973684211,0.993902439,0.931034483
E01020332,0.521126761,1,0.824427481,0.834532374,0.861111111
E01020333,0.612765957,0.987447699,0.832669323,0.870229008,0.844357977
E01020334,0.530769231,0.992395437,0.949416342,0.950943396,0.932330827
E01020335,0.542682927,0.99382716,0.909677419,0.919463087,0.932515337
E01020336,0.463768116,0.992063492,0.941666667,0.939130435,0.917431193
E01020337,0.751937984,1,0.804195804,0.744827586,0.751724138
E01020338,0.645348837,0.988304094,0.973607038,0.979885057,0.968299712
E01020339,0.945,0.975728155,0.99047619,0.981651376,0.985645933
E01020340,0.912751678,1,1,1,0.991869919
E01020341,0.714285714,0.859504132,0.820895522,0.884057971,0.978571429
E01020342,0.600961538,0.949494949,0.935960591,0.935643564,1
E01032628,0.989583333,0.968421053,0.877192982,0.883392226,0.916955017
E01032657,,,,,
E01032658,,,,,
E01033232,0.845132743,0.696356275,0.86,0.988326848,1
E01033233,0.817073171,0.845238095,0.850299401,0.922222222,0.931818182
E01033234,0.825581395,0.516981132,0.689530686,0.988679245,0.992592593
E01033235,0.892156863,0.623762376,0.655913978,0.885057471,0.987804878
E01033236,0.915492958,0.746478873,0.701149425,0.906976744,0.988505747
E07000040,0.91672389,0.865880619,0.883395238,0.885593724,0.91171985
E07000041,0.783167953,0.716909896,0.832708123,0.910323772,0.981026943
E07000042,0.739666635,0.673551348,0.643415285,0.763729977,0.902597403
E07000043,0.898366013,0.833401455,0.811654442,0.819431051,0.763647789
E07000044,0.774202899,0.856624141,0.897311241,0.932729625,0.95667001
E07000045,0.808434864,0.828623691,0.896883994,0.885418615,0.864506173
E07000046,0.604771522,0.698096447,0.691511903,0.759229731,0.804276516
E07000047,0.759274129,0.961638071,0.959732612,0.964806595,0.96258345
E10000008,0.803087971,0.802595584,0.831955982,0.866388397,0.892110192
E06000026,,,,,
E06000027,,,,,
IMDQ1,0.690376569,0.662979967,0.737165064,0.787190083,0.800950806
IMDQ2,0.773556167,0.768786614,0.774055595,0.821886106,0.866396433
IMDQ3,0.789813462,0.846322197,0.867999047,0.888706269,0.904115485
IMDQ4,0.841667038,0.800307828,0.839903741,0.871313673,0.903253206
IMDQ5,0.864250121,0.822400389,0.880481928,0.92123067,0.928664178
E02003122,,,,,
E02003123,,,,,
E02003124,,,,,
E02003125,,,,,
E02003126,,,,,
E02003127,,,,,
E02003128,,,,,
E02003129,,,,,
E02003130,,,,,
E02003131,,,,,
E02003132,,,,,
E02003133,,,,,
E02003134,,,,,
E02003135,,,,,
E02003136,,,,,
E02003137,,,,,
E02003138,,,,,
E02003139,,,,,
E02003140,,,,,
E02003141,,,,,
E02003142,,,,,
E02003143,,,,,
E02003144,,,,,
E02003145,,,,,
E02003146,,,,,
E02003147,,,,,
E02003148,,,,,
E02003149,,,,,
E02003150,,,,,
E02003151,,,,,
E02003152,,,,,
E02003153,,,,,
E02003154,,,,,
E02003155,,,,,
E02003156,,,,,
E02003157,,,,,
E02003158,,,,,
E02003159,,,,,
E02003161,,,,,
E02003163,,,,,
E02003164,,,,,
E02003165,,,,,
E02003166,,,,,
E02003167,,,,,
E02003168,,,,,
E02003169,,,,,
E02003170,,,,,
E02003171,,,,,
E02004129,0.940677966,0.701298701,0.707438017,0.740495868,0.990322581
E02004130,0.989329268,0.592145015,0.622254758,0.656760773,0.986486486
E02004131,0.998721228,0.630208333,0.654822335,0.627877238,0.982735724
E02004132,0.945017182,0.906598115,0.89940324,0.908777969,0.956669499
E02004133,0.948896632,0.974637681,0.980722892,0.973563218,0.983642312
E02004134,0.643067847,0.706965572,0.956432948,0.910795455,0.856339468
E02004135,0.994520548,0.966804979,0.968616262,0.967921897,0.970760234
E02004136,0.991100324,0.989641434,0.724165342,0.721056721,0.72379495
E02004137,0.998113208,0.896296296,0.909266409,0.913370998,0.988461538
E02004138,0.988993711,0.989028213,0.987012987,0.978792822,0.975
E02004139,0.993865031,0.985419198,0.987684729,0.991515152,0.990291262
E02004140,0.995283019,0.984693878,0.971867008,0.980487805,0.977040816
E02004141,0.983539095,0.967787115,0.964187328,0.980337079,0.989115646
E02004142,0.610810811,0.570409982,0.953287197,0.970689655,0.956521739
E02004143,0.731310943,0.739229025,0.745519713,0.743830787,0.730255164
E02004144,0.835332606,0.829787234,0.843096234,0.860103627,0.813265306
E02004145,0.98534202,0.984051037,0.987075929,0.990228013,0.984076433
E02004146,0.924703892,0.921717172,0.928148774,0.940185341,0.912013536
E02004147,0.962130178,0.962219599,0.975,0.976470588,0.907216495
E02004148,0.959409594,0.950231481,0.958333333,0.972355769,0.906698565
E02004149,0.87630662,0.802364865,0.864321608,0.960264901,0.966273187
E02004150,0.896871379,0.886688669,0.958740499,0.983836207,0.977395048
E02004151,0.829268293,0.798887122,0.940789474,0.973767886,0.979397781
E02004152,0.844512195,0.836858006,0.913690476,0.972891566,0.99112426
E02004153,0.939446367,0.931153184,0.904145078,0.927852349,0.969204448
E02004154,0.673378076,0.573419078,0.869423286,0.951381215,0.976470588
E02004155,0.721145746,0.605263158,0.88634436,0.98111588,0.988034188
E02004156,0.791411043,0.793522267,0.871308017,0.885480573,0.967532468
E02004157,0.795801527,0.707753479,0.724137931,0.848076923,0.983146067
E02004158,0.949416342,0.93358999,0.795042898,0.800734619,0.974199288
E02004159,0.661351557,0.42761194,0.739803094,0.966622163,0.99249531
E02004160,0.955208333,0.947916667,0.767515924,0.766384778,0.981230448
E02004161,0.527465255,0.466894198,0.72952512,0.856065798,0.991683992
E02004162,0.9797023,0.942028986,0.927741935,0.959530026,0.975195822
E02004163,0.556521739,0.448235294,0.692992214,0.822079314,0.984693878
E02004164,0.691011236,0.778887304,0.693617021,0.876273654,0.978932584
E02004165,0.664292981,0.233562316,0.291750503,0.654411765,0.908008658
E02004166,0.993811881,0.980319803,0.837267081,0.842874543,0.989643268
E02004167,0.655844156,0.170334148,0.18925421,0.489344262,0.8848
E02004168,0.825358852,0.178147268,0.168831169,0.50744559,0.876957494
E02004169,0.910478128,0.912690355,0.901121305,0.955301455,0.980612245
E02004170,0.970677452,0.690821256,0.480952381,0.487781955,0.538529672
E02004171,0.781818182,0.774688399,0.779170685,0.835430784,0.94269341
E02004172,0.509578544,0.927741935,0.937027708,0.940520446,0.986731001
E02004173,0.621621622,0.951903808,0.951269036,0.946,0.95952616
E02004174,0.53419227,0.993137255,0.993326978,0.979420019,0.969108561
E02004175,0.615193026,0.606435644,0.343980344,0.348329049,0.345390898
E02004176,0.598726115,0.582930757,0.448330684,0.506024096,0.633587786
E02004177,0.611876988,0.589247312,0.342887473,0.349585062,0.370897155
E02004178,0.908682635,0.648648649,0.656432749,0.65954416,0.872628726
E02004179,0.987214612,0.677361854,0.677758319,0.693103448,0.936877076
E02004180,0.970914127,0.944801027,0.933507171,0.928947368,0.741645244
E02004181,0.993270525,0.978975033,0.974683544,0.970512821,0.63483871
E02004182,0.987922705,0.966121495,0.977541371,0.973684211,0.671264368
E02004183,0.995268139,0.953020134,0.983079526,0.98782344,0.851640514
E02004184,0.995162405,0.891137474,0.981004071,0.981505945,0.914362778
E02004185,0.980568012,0.972392638,0.958990536,0.957860616,0.716463415
E02004186,0.991273997,0.989380531,0.990749306,0.99168207,0.866900175
E02004187,0.880104257,0.877374784,0.991408935,0.991423671,0.912078882
E02004188,0.95412844,0.94590846,0.952247191,0.987603306,0.97705803
E02004189,0.898576512,0.430970149,0.894117647,0.929791271,0.996204934
E02004190,0.836678832,0.953007519,0.959433962,0.971115538,0.993902439
E02004191,0.247111111,0.875,0.868706811,0.892929293,0.976331361
E02004192,0.448179272,0.7585693,0.90015361,0.89107413,0.924409449
E02004193,0.995071464,0.891098956,0.905782652,0.997467072,0.99790795
E02004194,0.659302326,0.877993158,0.872770511,0.889148191,0.986030268
E02004195,0.436741768,0.443622921,0.460377358,0.476280835,0.473581213
E02004196,0.864425163,0.997809419,0.994791667,0.996960486,0.993814433
E02004197,0.926190476,0.926096998,0.993243243,0.997881356,1
E02004198,0.953020134,0.940152339,0.947012401,0.960602549,0.956521739
E02004199,0.954248366,0.9664,0.96763754,0.975116641,0.968652038
E02004200,0.988868275,0.861742424,0.851520572,0.996323529,0.99474606
E02004201,0.794676806,0.960238569,0.951550388,0.961013645,0.963927856
E02004202,0.966915688,0.921875,0.932391524,0.961961962,0.750493097
E02004203,0.978448276,0.988112927,0.989197531,0.989409985,0.975384615
E02004204,0.714495953,0.955438066,0.996214989,0.983371126,0.974489796
E02004205,0.551122195,0.551344743,0.556091677,0.571753986,0.251805986
E02004206,0.469283276,0.459507042,0.495667244,0.5,0.278606965
E02004207,0.968645017,0.976387249,0.990610329,0.977647059,0.966305656
E02004208,0.566441441,0.563676633,0.872981701,0.871713985,0.867741935
E02004209,0.972768533,0.970791699,0.986687549,0.98540146,0.979133226
E02004210,0.763574661,0.75913242,0.887640449,0.901149425,0.883449883
E02004211,0.931085044,0.941704036,0.980152672,0.982286634,0.978294574
E02004212,0.766292135,0.773892774,0.954075775,0.953356086,0.968894009
E02004213,0.814705882,0.837116155,0.9592089,0.953488372,0.961382114
E02004214,0.785103785,0.72322503,0.834340992,0.827586207,0.913978495
E02004215,0.746961326,0.742045455,0.820454545,0.817980022,0.957796014
E02004216,0.853856563,0.828337875,0.773154362,0.773448773,0.971631206
E02004217,0.943342776,0.969839774,0.963242224,0.951035782,0.959813084
E02004218,0.906602254,0.918469218,0.938211382,0.928571429,0.965299685
E02004219,0.744769874,0.714899713,0.978229318,0.738601824,0.740506329
E02004220,0.510086455,0.513353116,0.536827195,0.693667158,0.693693694
E02004221,0.553846154,0.56741573,0.45386064,0.571428571,0.711281071
E02004222,0.437681159,0.446002805,0.291172596,0.398172324,0.652173913
E02004223,0.39794261,0.416082029,0.480668757,0.631395926,0.707104882
E02004224,0.70042796,0.687776141,0.675400291,0.7,0.688826025
E02004225,0.959902795,0.971153846,0.983213429,0.982035928,0.972355769
E02004226,0.788732394,0.903314917,0.995945946,0.991094148,0.928229665
E02004227,0.610824742,0.975630983,0.953590193,0.957847534,0.950660793
E02004228,0.724450194,0.987534626,0.953521127,0.945070423,0.951856946
E02004229,0.834175935,0.861365953,0.997076023,0.998080614,0.996615905
E02004230,0.990239574,0.995640802,0.995644599,0.995640802,0.99744898
E02004231,0.862068966,0.989720999,0.985835694,0.991596639,0.991724138
E02004232,0.791891892,0.994444444,0.993103448,0.997067449,0.902021773
E02004233,0.586402266,0.992131617,0.902718169,0.906535488,0.898672257
E02004234,0.619365609,0.900337838,0.872516556,0.893864013,0.974789916
E02004235,0.605421687,0.97723824,0.974852071,0.985652798,0.992743106
E02006840,,,,,
TOWN01,0.943342776,0.969839774,0.963242224,0.951035782,0.959813084
TOWN02,0.943589744,0.946736684,0.966292135,0.966472303,0.980864635
TOWN03,0.989259749,0.951183432,0.974265919,0.973880597,0.790268723
TOWN04,0.501852255,0.507648601,0.495548961,0.613631655,0.697529583
TOWN05,0.987854251,0.673740053,0.678617992,0.693825589,0.939189189
TOWN06,0.558581154,0.960257787,0.962871287,0.956884562,0.970756303
TOWN07,0.966169154,0.851325145,0.720663265,0.737226277,0.821591949
TOWN08,0.57678245,0.641148325,0.649706458,0.658077304,0.668367347
TOWN09,0.57287706,0.56998739,0.578947368,0.587454765,0.302699598
TOWN10,0.781646579,0.72971795,0.849481391,0.914467806,0.956514126
TOWN11,0.882468812,0.87786632,0.910418376,0.919823645,0.88666341
TOWN12,0.865995352,0.930640244,0.987878788,0.985946746,0.939416058
TOWN13,0.656169334,0.980224479,0.953563715,0.952876712,0.95112782
TOWN14,0.993727599,0.6556145,0.664172535,0.674366948,0.98655914
TOWN15,0.632644956,0.60071799,0.412480377,0.430846931,0.467072707
TOWN16,0.947824106,0.867898383,0.940541781,0.989016018,0.996733551
TOWN17,0.968397291,0.937693327,0.936038818,0.978251221,0.977826087
TOWN18,0.569343066,0.53030303,0.124031008,0.097560976,0.584070796
TOWN19,0.979816514,0.986940299,0.98828125,0.994241843,0.976878613
TOWN20,0.834309011,0.863809928,0.933586338,0.911515665,0.949732396
TOWN21,0.923172628,0.953036944,0.995422643,0.995772947,0.996578272
TOWN22,0.935483871,0.924957841,0.827943615,0.824403598,0.831118061
TOWN23,0.992281304,0.988898377,0.982471516,0.975736568,0.975022302
TOWN24,0.994649227,0.98540146,0.979841173,0.983851675,0.984308992
TOWN25,0.905172414,0.906132666,0.991839297,0.991955446,0.928147268
TOWN26,0.612169637,0.972118959,0.926687117,0.935375191,0.92914604
TOWN27,0.709373528,0.703021719,0.895910781,0.9002331,0.89066918
TOWN28,0.724787002,0.428203094,0.436726547,0.684093212,0.922691768
TOWN29,0.406108597,0.853840125,0.887838948,0.903185767,0.982529118
DIV1,0.965373134,0.946627566,0.817863398,0.83073368,0.979752531
DIV2,0.888324873,0.92211838,0.965346535,0.952264382,0.958961979
DIV3,0.960560911,0.970935513,0.979835014,0.97469459,0.980639731
DIV4,0.990929705,0.969866071,0.977398015,0.973799127,0.671755725
DIV5,0.995233051,0.905609493,0.980922099,0.982940291,0.90075188
DIV6,0.907692308,0.638566913,0.941176471,0.959585492,0.995884774
DIV7,0.55116405,0.557833859,0.493645145,0.575532442,0.717935872
DIV8,0.366642703,0.368577811,0.455132807,0.619727891,0.657651715
DIV9,0.974908201,0.982165605,0.993544222,0.979153094,0.966887417
DIV10,0.987854251,0.673740053,0.678617992,0.693825589,0.939189189
DIV11,0.648953301,0.69701087,0.95443787,0.917258883,0.867216117
DIV12,0.707058089,0.958199357,0.991060026,0.987365761,0.980697385
DIV13,0.985882353,0.992805755,0.995980707,0.99594485,0.912613982
DIV14,0.759650401,0.713479181,0.645454545,0.661664393,0.669147497
DIV15,0.503412969,0.951108584,0.952197802,0.947911015,0.974882261
DIV16,0.647024504,0.89122807,0.909580838,0.931872038,0.96057971
DIV17,0.946394384,0.747374923,0.586269745,0.605878824,0.679794521
DIV18,0.44306739,0.617986799,0.702794242,0.707070707,0.723385689
DIV19,0.516570605,0.513708514,0.531294452,0.542510121,0.262086514
DIV20,0.888349515,0.834701055,0.879907621,0.966628308,0.973441109
DIV21,0.948979592,0.924703892,0.927452597,0.956026059,0.7848
DIV22,0.970567624,0.964453387,0.970527759,0.979944675,0.93989071
DIV23,0.848594742,0.84416761,0.887166629,0.897204689,0.863103293
DIV24,0.944179389,0.931428571,0.868095238,0.882845188,0.970505618
DIV25,0.99430347,0.702518363,0.706365503,0.710512688,0.972660358
DIV26,0.983532934,0.979452055,0.972536349,0.973727422,0.76635514
DIV27,0.860759494,0.903794038,0.994144437,0.996180777,0.995346131
DIV28,0.680816765,0.538751346,0.854155496,0.974893162,0.988788041
DIV29,0.656169334,0.980224479,0.953563715,0.952876712,0.95112782
DIV30,0.613402062,0.597238205,0.343394077,0.34902411,0.358554489
DIV31,0.846374731,0.821856287,0.960150376,0.840120664,0.862700229
DIV32,0.995071464,0.891098956,0.905782652,0.997467072,0.99790795
DIV33,0.953519256,0.950777202,0.955481728,0.966799469,0.961640212
DIV34,0.959459459,0.959162304,0.98441698,0.982172702,0.972855592
DIV35,0.762092238,0.750138812,0.932661718,0.932334711,0.950152594
DIV36,0.807146909,0.789017341,0.773041475,0.768959436,0.961130742
DIV37,0.528830313,0.537251656,0.501212611,0.639573071,0.701429773
DIV38,0.911622924,0.995179432,0.994660972,0.996172772,0.963716328
DIV39,0.989714286,0.986277873,0.796045198,0.791713326,0.797021511
DIV40,0.846944294,0.825313808,0.949839915,0.977213879,0.979803211
DIV41,0.894736842,0.938909091,0.930693069,0.989285714,0.990915444
DIV42,0.993197279,0.952131638,0.954440154,0.949386503,0.977760127
DIV43,0.994370162,0.983488873,0.980349345,0.985865724,0.985652798
DIV44,0.884223919,0.971005155,0.97049592,0.982188295,0.996106424
DIV45,0.886627907,0.871228845,0.969275786,0.987760979,0.950877193
DIV46,0.848306333,0.817220544,0.82742681,0.878698225,0.969372129
DIV47,0.742358079,0.693534845,0.893097643,0.950434783,0.97569757
DIV48,0.586402266,0.992131617,0.902718169,0.906535488,0.898672257
DIV49,0.664785553,0.659921304,0.880153931,0.885777046,0.875279642
DIV50,0.668994413,0.27264239,0.300092764,0.592042186,0.903148855
DIV51,0.730486991,0.264511873,0.283168317,0.633116883,0.90436457
DIV52,0.880626223,0.939588689,0.989199492,0.986428131,0.950239808
DIV53,0.302672467,0.850678733,0.842214533,0.867728532,0.979395604
DIV54,0.598574822,0.490895296,0.709002094,0.842718447,0.986731001
DIV55,0.929300292,0.797887324,0.816181689,0.834051724,0.979432624
DIV56,0.985233314,0.964953271,0.864848844,0.883413462,0.987917146
DIV57,0.592860371,0.459521619,0.722171113,0.899953682,0.991712707
DIV58,0.626123013,0.947807933,0.933559322,0.948821549,0.985054348
CHSCTAXE,0.977450748,0.973963356,0.97617311,0.975940924,0.980663643
CHSCTBARNSTAPLE,0.990315269,0.943797261,0.973710819,0.972562179,0.797109939
CHSCTBIDEFORD,0.598719122,0.6029763,0.585263542,0.683946188,0.714513274
CHSCTBRAUNTON,0.757795504,0.625030142,0.500593683,0.518041237,0.646062271
CHSCTCREDITON,0.543242231,0.958743376,0.9625,0.957024196,0.971126761
CHSCTCULLOMPTON,0.88633461,0.818,0.75378882,0.777722772,0.851539942
CHSCTDAWLISH,0.63340935,0.628857143,0.751833051,0.753462604,0.62367922
CHSCTEXETERCHALL,0.85,0.792502884,0.855023977,0.90051293,0.929388723
CHSCTEXETERSYCAMORE,0.720689655,0.65622435,0.841904762,0.9280643,0.982434969
CHSCTEXMOUTH,0.882468812,0.87786632,0.910418376,0.919823645,0.88666341
CHSCTHONITON,0.980177239,0.798843931,0.731053604,0.736392989,0.900253398
CHSCTIVYBRIDGE,0.920267934,0.931215772,0.946389497,0.991338242,0.996456257
CHSCTKINGSBRIDGE,0.968397291,0.937693327,0.936038818,0.978251221,0.977826087
CHSCTNABBOT,0.811032344,0.84736428,0.929630869,0.908350987,0.948703806
CHSCTOKE,0.923989828,0.955379836,0.993030388,0.994704571,0.993075899
CHSCTSMOLTON,0.891229789,0.923950617,0.992090954,0.990869774,0.943533698
CHSCTTAVISTOCK,0.648076923,0.894354388,0.923291492,0.931419013,0.935401975
CHSCTTEIGN,0.901041667,0.955357143,0.963021659,0.948704104,0.963973799
CHSCTTIVERTON,0.737670949,0.432740066,0.430506355,0.682096808,0.922980589
CHSCTTORRINGTON,0.732469727,0.930995153,0.933598184,0.934788772,0.916456406
CHSCTTOTNES,0.400456795,0.765033851,0.76261373,0.781328848,0.848960543
Eastern,,,,,
Northern,,,,,
Southern,,,,,
Western,,,,,
